id,name,event_type,purse,winning_share,currency,points,start_date,end_date,course_timezone,network,total_rounds,status,cutline,projected_cutline,cut_round,defending_champ,winner,venue
5a5c1dfe-b4d6-4106-8794-c623c6dd01e2,Barracuda Championship,stroke,3800000.0,684000.0,USD,300.0,2023-07-20,2023-07-23,America/Los_Angeles,Golf Channel,4.0,closed,11.0,11.0,2.0,"{'id': 'a76f47fb-8523-457b-8b16-2c88d8e5c892', 'first_name': 'Chez', 'last_name': 'Reavie', 'height': 69, 'weight': 160, 'birthday': '1981-11-12', 'country': 'UNITED STATES', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Wichita, KS, USA', 'college': 'Arizona State', 'turned_pro': 2004, 'handedness': 'R', 'abbr_name': 'C.Reavie'}","{'id': 'dfbe6c98-2862-4266-a5e4-494003349a31', 'first_name': 'Akshay', 'last_name': 'Bhatia', 'height': 73, 'weight': 130, 'birthday': '2002-01-31T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Wake Forest, NC, USA', 'birth_place': 'Los Angeles, CA, USA', 'turned_pro': 2019, 'handedness': 'R', 'abbr_name': 'A.Bhatia', 'name': 'Bhatia, Akshay'}","{'id': '2b50bb9a-c8db-4272-87e0-8ec99a4d0b8c', 'name': 'Tahoe Mountain Club', 'city': 'Truckee', 'state': 'CA', 'zipcode': '96161', 'country': 'USA', 'courses': [{'id': 'a9adcd85-7cfb-4f90-8509-ca3822606683', 'name': 'Old Greenwood', 'yardage': 7480, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 484}, {'number': 2, 'par': 5, 'yardage': 631}, {'number': 3, 'par': 3, 'yardage': 196}, {'number': 4, 'par': 4, 'yardage': 383}, {'number': 5, 'par': 4, 'yardage': 484}, {'number': 6, 'par': 5, 'yardage': 578}, {'number': 7, 'par': 3, 'yardage': 187}, {'number': 8, 'par': 4, 'yardage': 357}, {'number': 9, 'par': 4, 'yardage': 452}, {'number': 10, 'par': 4, 'yardage': 540}, {'number': 11, 'par': 4, 'yardage': 345}, {'number': 12, 'par': 5, 'yardage': 551}, {'number': 13, 'par': 4, 'yardage': 522}, {'number': 14, 'par': 4, 'yardage': 472}, {'number': 15, 'par': 3, 'yardage': 221}, {'number': 16, 'par': 4, 'yardage': 396}, {'number': 17, 'par': 3, 'yardage': 230}, {'number': 18, 'par': 4, 'yardage': 451}]}]}"
1622d9c1-0ff7-4751-ae85-97ce44b95aa5,The Open Championship,stroke,16500000.0,3000000.0,USD,600.0,2023-07-20,2023-07-23,Europe/London,"NBC, USA",4.0,closed,3.0,3.0,2.0,"{'id': 'aee6ead9-10e0-445b-aa13-d037cc1dd861', 'first_name': 'Cameron', 'last_name': 'Smith', 'height': 71, 'weight': 172, 'birthday': '1993-08-18', 'country': 'AUSTRALIA', 'residence': 'Brisbane,, AUS', 'birth_place': 'Brisbane,, AUS', 'turned_pro': 2013, 'handedness': 'R', 'abbr_name': 'C.Smith'}","{'id': '92544280-0438-4f43-a5f3-f3a21ea55157', 'first_name': 'Brian', 'last_name': 'Harman', 'height': 67, 'weight': 150, 'birthday': '1987-01-19T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'St. Simons Island, GA, USA', 'birth_place': 'Savannah, GA, USA', 'college': 'Georgia', 'turned_pro': 2009, 'handedness': 'L', 'abbr_name': 'B.Harman', 'name': 'Harman, Brian'}","{'id': '75591bf4-bef5-4199-87cf-70a878646229', 'name': 'Royal Liverpool Golf Club', 'city': 'Hoylake', 'country': 'GBR', 'courses': [{'id': 'e03c56c1-6077-4983-8953-1ef7f35caf9c', 'name': 'Royal Liverpool', 'yardage': 7383, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 459, 'description': 'Royal'}, {'number': 2, 'par': 4, 'yardage': 453, 'description': 'Stand'}, {'number': 3, 'par': 4, 'yardage': 426, 'description': 'Course'}, {'number': 4, 'par': 4, 'yardage': 367, 'description': 'Road'}, {'number': 5, 'par': 5, 'yardage': 520, 'description': 'Long'}, {'number': 6, 'par': 3, 'yardage': 201, 'description': 'New'}, {'number': 7, 'par': 4, 'yardage': 481, 'description': 'Telegraph'}, {'number': 8, 'par': 4, 'yardage': 436, 'description': 'Briars'}, {'number': 9, 'par': 3, 'yardage': 218, 'description': 'Dowie'}, {'number': 10, 'par': 4, 'yardage': 507, 'description': 'Far'}, {'number': 11, 'par': 4, 'yardage': 392, 'description': 'Punch Bowl'}, {'number': 12, 'par': 4, 'yardage': 449, 'description': 'Dee'}, {'number': 13, 'par': 3, 'yardage': 194, 'description': 'Alps'}, {'number': 14, 'par': 4, 'yardage': 454, 'description': 'Hilbre'}, {'number': 15, 'par': 5, 'yardage': 620, 'description': 'Field'}, {'number': 16, 'par': 4, 'yardage': 461, 'description': 'Lake'}, {'number': 17, 'par': 3, 'yardage': 136, 'description': 'Little Eye'}, {'number': 18, 'par': 5, 'yardage': 609, 'description': 'Dun'}]}]}"
704576a7-e3be-4958-984d-0c5784af55b7,3M Open,stroke,7800000.0,1404000.0,USD,500.0,2023-07-27,2023-07-30,America/Chicago,"Golf Channel, CBS",4.0,closed,-4.0,-4.0,2.0,"{'id': 'f33d746b-8e14-4325-a4e1-81d6f983b163', 'first_name': 'Tony', 'last_name': 'Finau', 'height': 76, 'weight': 200, 'birthday': '1989-09-14', 'country': 'UNITED STATES', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Salt Lake City, UT, USA', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'T.Finau'}","{'id': '045c94ec-9444-424e-8c8f-5045d872c57b', 'first_name': 'Lee', 'last_name': 'Hodges', 'height': 72, 'weight': 187, 'birthday': '1995-06-14T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Ardmore, TN, USA', 'birth_place': 'Huntsville, AL, USA', 'college': 'UAB', 'handedness': 'R', 'abbr_name': 'L.Hodges', 'name': 'Hodges, Lee'}","{'id': '723039c7-053c-47c9-8ad3-94404ea02a3a', 'name': 'TPC Twin Cities', 'city': 'Blaine', 'state': 'MN', 'zipcode': '55449', 'country': 'USA', 'courses': [{'id': 'bb0aa1cb-e9ab-4cde-91d5-9b94e43d3af9', 'name': 'TPC Twin Cities', 'yardage': 7431, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 416}, {'number': 2, 'par': 4, 'yardage': 468}, {'number': 3, 'par': 4, 'yardage': 501}, {'number': 4, 'par': 3, 'yardage': 177}, {'number': 5, 'par': 4, 'yardage': 424}, {'number': 6, 'par': 5, 'yardage': 594}, {'number': 7, 'par': 4, 'yardage': 381}, {'number': 8, 'par': 3, 'yardage': 204}, {'number': 9, 'par': 4, 'yardage': 502}, {'number': 10, 'par': 4, 'yardage': 379}, {'number': 11, 'par': 4, 'yardage': 467}, {'number': 12, 'par': 5, 'yardage': 593}, {'number': 13, 'par': 3, 'yardage': 228}, {'number': 14, 'par': 4, 'yardage': 437}, {'number': 15, 'par': 4, 'yardage': 451}, {'number': 16, 'par': 4, 'yardage': 411}, {'number': 17, 'par': 3, 'yardage': 202}, {'number': 18, 'par': 5, 'yardage': 596}]}]}"
ba485e45-67e1-42bd-832f-4178fba750cc,Wyndham Championship,stroke,7600000.0,1368000.0,USD,500.0,2023-08-03,2023-08-06,America/New_York,"Golf Channel, CBS",4.0,closed,-2.0,-2.0,2.0,"{'id': 'aca3420a-9ed0-444d-b214-f831561f7c71', 'first_name': 'Tom', 'last_name': 'Kim', 'height': 72, 'birthday': '2002-06-21', 'country': 'SOUTH KOREA', 'residence': 'Dallas, TX, USA', 'birth_place': 'Seoul,, KOR', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'T.Kim'}","{'id': '88c2edb1-7551-4920-91ad-71c971e51e8c', 'first_name': 'Lucas', 'last_name': 'Glover', 'height': 74, 'weight': 195, 'birthday': '1979-11-12T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'St. Simons Island, GA, USA', 'birth_place': 'Greenville, SC, USA', 'college': 'Clemson', 'turned_pro': 2001, 'handedness': 'R', 'abbr_name': 'L.Glover', 'name': 'Glover, Lucas'}","{'id': 'c7eeb574-ce09-4c61-8fa6-dd5f9685c3f0', 'name': 'Sedgefield Country Club', 'city': 'Greensboro', 'state': 'NC', 'zipcode': '27407', 'country': 'USA', 'courses': [{'id': 'e0e8218f-7815-485e-b176-6b731e285e34', 'name': 'Sedgefield Country Club', 'yardage': 7131, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 418}, {'number': 2, 'par': 4, 'yardage': 442}, {'number': 3, 'par': 3, 'yardage': 174}, {'number': 4, 'par': 4, 'yardage': 428}, {'number': 5, 'par': 5, 'yardage': 529}, {'number': 6, 'par': 4, 'yardage': 423}, {'number': 7, 'par': 3, 'yardage': 223}, {'number': 8, 'par': 4, 'yardage': 374}, {'number': 9, 'par': 4, 'yardage': 416}, {'number': 10, 'par': 4, 'yardage': 440}, {'number': 11, 'par': 4, 'yardage': 486}, {'number': 12, 'par': 3, 'yardage': 235}, {'number': 13, 'par': 4, 'yardage': 405}, {'number': 14, 'par': 4, 'yardage': 505}, {'number': 15, 'par': 5, 'yardage': 545}, {'number': 16, 'par': 3, 'yardage': 175}, {'number': 17, 'par': 4, 'yardage': 406}, {'number': 18, 'par': 4, 'yardage': 507}]}]}"
97540454-f4b7-41a6-9a0d-d3c5bcc09442,FedEx St. Jude Championship,stroke,20000000.0,3600000.0,USD,2000.0,2023-08-10,2023-08-13,America/Chicago,"Golf Channel, CBS",4.0,closed,,,,"{'id': '7b7291d6-5fb6-4640-a1b4-17fa712f35fb', 'first_name': 'Will', 'last_name': 'Zalatoris', 'height': 74, 'weight': 165, 'birthday': '1996-08-16', 'country': 'UNITED STATES', 'residence': 'Plano, TX, USA', 'birth_place': 'San Francisco, CA, USA', 'college': 'Wake Forest', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'W.Zalatoris'}","{'id': '88c2edb1-7551-4920-91ad-71c971e51e8c', 'first_name': 'Lucas', 'last_name': 'Glover', 'height': 74, 'weight': 195, 'birthday': '1979-11-12T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'St. Simons Island, GA, USA', 'birth_place': 'Greenville, SC, USA', 'college': 'Clemson', 'turned_pro': 2001, 'handedness': 'R', 'abbr_name': 'L.Glover', 'name': 'Glover, Lucas'}","{'id': 'db8fa94a-f48d-4341-a8bf-7980b0a8d51d', 'name': 'TPC Southwind', 'city': 'Memphis', 'state': 'TN', 'zipcode': '38115', 'country': 'USA', 'courses': [{'id': '1b8d7017-a5f5-4b8d-b658-5cd64fbd2e89', 'name': 'TPC Southwind', 'yardage': 7243, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 434}, {'number': 2, 'par': 4, 'yardage': 401}, {'number': 3, 'par': 5, 'yardage': 579}, {'number': 4, 'par': 3, 'yardage': 196}, {'number': 5, 'par': 4, 'yardage': 485}, {'number': 6, 'par': 4, 'yardage': 445}, {'number': 7, 'par': 4, 'yardage': 482}, {'number': 8, 'par': 3, 'yardage': 171}, {'number': 9, 'par': 4, 'yardage': 457}, {'number': 10, 'par': 4, 'yardage': 465}, {'number': 11, 'par': 3, 'yardage': 162}, {'number': 12, 'par': 4, 'yardage': 406}, {'number': 13, 'par': 4, 'yardage': 472}, {'number': 14, 'par': 3, 'yardage': 205}, {'number': 15, 'par': 4, 'yardage': 395}, {'number': 16, 'par': 5, 'yardage': 530}, {'number': 17, 'par': 4, 'yardage': 505}, {'number': 18, 'par': 4, 'yardage': 453}]}]}"
62335a36-7fd7-41d7-a729-30ded11fcd9c,BMW Championship,stroke,20000000.0,3600000.0,USD,2000.0,2023-08-17,2023-08-20,America/Chicago,"Golf Channel, CBS",4.0,closed,,,,"{'id': 'd072ae36-88f2-4276-b97e-6de87aa2b875', 'first_name': 'Patrick', 'last_name': 'Cantlay', 'height': 72, 'weight': 190, 'birthday': '1992-03-17', 'country': 'UNITED STATES', 'residence': 'Los Alamitos, CA, USA', 'birth_place': 'Long Beach, CA, USA', 'college': 'UCLA', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'P.Cantlay'}","{'id': '965d925a-5ecd-409c-beb7-a34ef1ca52f3', 'first_name': 'Viktor', 'last_name': 'Hovland', 'height': 70, 'weight': 165, 'birthday': '1997-09-18T00:00:00+00:00', 'country': 'NORWAY', 'residence': 'Oslo,, NOR', 'birth_place': 'Oslo,, NOR', 'college': 'Oklahoma State', 'turned_pro': 2019, 'handedness': 'R', 'abbr_name': 'V.Hovland', 'name': 'Hovland, Viktor'}","{'id': 'e8708961-10d3-4276-8b06-668a1b4d3108', 'name': 'Olympia Fields Country Club', 'city': 'Olympia Fields', 'state': 'IL', 'zipcode': '60461', 'country': 'USA', 'courses': [{'id': '06ab1196-38bb-4e9e-8b70-df4d19de25d2', 'name': 'Olympia Fields - North Course', 'yardage': 7366, 'par': 70, 'holes': [{'number': 1, 'par': 5, 'yardage': 626}, {'number': 2, 'par': 4, 'yardage': 467}, {'number': 3, 'par': 4, 'yardage': 461}, {'number': 4, 'par': 4, 'yardage': 400}, {'number': 5, 'par': 4, 'yardage': 417}, {'number': 6, 'par': 3, 'yardage': 187}, {'number': 7, 'par': 4, 'yardage': 452}, {'number': 8, 'par': 3, 'yardage': 251}, {'number': 9, 'par': 4, 'yardage': 472}, {'number': 10, 'par': 4, 'yardage': 444}, {'number': 11, 'par': 4, 'yardage': 396}, {'number': 12, 'par': 4, 'yardage': 389}, {'number': 13, 'par': 3, 'yardage': 168}, {'number': 14, 'par': 4, 'yardage': 450}, {'number': 15, 'par': 5, 'yardage': 606}, {'number': 16, 'par': 3, 'yardage': 215}, {'number': 17, 'par': 4, 'yardage': 455}, {'number': 18, 'par': 4, 'yardage': 510}]}]}"
57742754-1bc9-4c78-8b1c-cd1cea3c6db6,TOUR Championship,stroke,,,USD,0.0,2023-08-24,2023-08-27,America/New_York,"Golf Channel, CBS",4.0,closed,,,,"{'id': 'da226913-b804-48de-adbf-96e956eb75ac', 'first_name': 'Rory', 'last_name': 'McIlroy', 'height': 70, 'weight': 160, 'birthday': '1989-05-04', 'country': 'NORTHERN IRELAND', 'residence': 'Holywood,, IRL', 'birth_place': 'Holywood,, IRL', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'R.McIlroy'}","{'id': '965d925a-5ecd-409c-beb7-a34ef1ca52f3', 'first_name': 'Viktor', 'last_name': 'Hovland', 'height': 70, 'weight': 165, 'birthday': '1997-09-18T00:00:00+00:00', 'country': 'NORWAY', 'residence': 'Oslo,, NOR', 'birth_place': 'Oslo,, NOR', 'college': 'Oklahoma State', 'turned_pro': 2019, 'handedness': 'R', 'abbr_name': 'V.Hovland', 'name': 'Hovland, Viktor'}","{'id': '4ce41d81-8412-4696-afcf-f2397bc26c72', 'name': 'East Lake GC', 'city': 'Atlanta', 'state': 'GA', 'zipcode': '30317', 'country': 'USA', 'courses': [{'id': '58016222-6d1e-4db9-b19f-1512500f624f', 'name': 'East Lake GC', 'yardage': 7346, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 469}, {'number': 2, 'par': 3, 'yardage': 197}, {'number': 3, 'par': 4, 'yardage': 391}, {'number': 4, 'par': 4, 'yardage': 479}, {'number': 5, 'par': 4, 'yardage': 442}, {'number': 6, 'par': 5, 'yardage': 525}, {'number': 7, 'par': 4, 'yardage': 481}, {'number': 8, 'par': 4, 'yardage': 455}, {'number': 9, 'par': 3, 'yardage': 235}, {'number': 10, 'par': 4, 'yardage': 424}, {'number': 11, 'par': 3, 'yardage': 214}, {'number': 12, 'par': 4, 'yardage': 389}, {'number': 13, 'par': 4, 'yardage': 440}, {'number': 14, 'par': 4, 'yardage': 520}, {'number': 15, 'par': 3, 'yardage': 211}, {'number': 16, 'par': 4, 'yardage': 454}, {'number': 17, 'par': 4, 'yardage': 430}, {'number': 18, 'par': 5, 'yardage': 590}]}]}"
8700aba2-5e41-44cf-9178-91a8a990fd4e,Fortinet Championship,stroke,8400000.0,,USD,,2023-09-14,2023-09-17,America/Los_Angeles,,4.0,closed,-3.0,-3.0,2.0,"{'id': '8e3fb27f-d585-4b9e-9c0e-284a654969f5', 'first_name': 'Max', 'last_name': 'Homa', 'height': 73, 'weight': 180, 'birthday': '1990-11-19', 'country': 'UNITED STATES', 'residence': 'Valencia, CA, USA', 'birth_place': 'Valencia, CA, USA', 'college': 'California', 'turned_pro': 2013, 'handedness': 'R', 'abbr_name': 'M.Homa'}","{'id': '25faf9c2-3b45-4630-aac8-d11229cde0a1', 'first_name': 'Sahith', 'last_name': 'Theegala', 'height': 75, 'weight': 200, 'birthday': '1997-12-04T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Chino Hills, CA, USA', 'birth_place': 'Orange, CA, USA', 'college': 'Pepperdine', 'turned_pro': 2020, 'handedness': 'R', 'abbr_name': 'S.Theegala', 'name': 'Theegala, Sahith'}","{'id': '117a15a3-be47-4216-9bbe-04a477a5a15c', 'name': 'Silverado Resort and Spa (North Course)', 'city': 'Napa', 'state': 'CA', 'zipcode': '94558', 'country': 'USA', 'courses': [{'id': 'c92e7a8c-ea4c-4034-942c-921e53621a77', 'name': 'Silverado Resort and Spa (North Course)', 'yardage': 7123, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 436}, {'number': 2, 'par': 3, 'yardage': 197}, {'number': 3, 'par': 4, 'yardage': 424}, {'number': 4, 'par': 4, 'yardage': 407}, {'number': 5, 'par': 5, 'yardage': 538}, {'number': 6, 'par': 4, 'yardage': 417}, {'number': 7, 'par': 3, 'yardage': 212}, {'number': 8, 'par': 4, 'yardage': 391}, {'number': 9, 'par': 4, 'yardage': 458}, {'number': 10, 'par': 4, 'yardage': 412}, {'number': 11, 'par': 3, 'yardage': 189}, {'number': 12, 'par': 5, 'yardage': 571}, {'number': 13, 'par': 4, 'yardage': 375}, {'number': 14, 'par': 4, 'yardage': 360}, {'number': 15, 'par': 5, 'yardage': 557}, {'number': 16, 'par': 4, 'yardage': 422}, {'number': 17, 'par': 3, 'yardage': 182}, {'number': 18, 'par': 5, 'yardage': 575}]}]}"
d3bf6a3d-70e8-4263-be40-c9cbc44cfea9,Ryder Cup,cup,,,USD,,2023-09-29,2023-10-01,Europe/Rome,"The Golf Channel, NBC",5.0,closed,,,,,,"{'id': '5ab29e66-7de6-4a10-b6f1-ef3646ea7a55', 'name': 'Marco Simone Golf and Country Club', 'city': 'Rome', 'country': 'ITA', 'courses': [{'id': 'e84f3a2f-96d8-4306-9a19-01eb3e7ba8a4', 'name': 'Marco Simone Golf and Country Club', 'yardage': 7181, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 445}, {'number': 2, 'par': 4, 'yardage': 506}, {'number': 3, 'par': 4, 'yardage': 453}, {'number': 4, 'par': 3, 'yardage': 188}, {'number': 5, 'par': 4, 'yardage': 302}, {'number': 6, 'par': 4, 'yardage': 381}, {'number': 7, 'par': 3, 'yardage': 222}, {'number': 8, 'par': 4, 'yardage': 525}, {'number': 9, 'par': 5, 'yardage': 587}, {'number': 10, 'par': 4, 'yardage': 453}, {'number': 11, 'par': 4, 'yardage': 329}, {'number': 12, 'par': 5, 'yardage': 546}, {'number': 13, 'par': 3, 'yardage': 150}, {'number': 14, 'par': 4, 'yardage': 509}, {'number': 15, 'par': 4, 'yardage': 479}, {'number': 16, 'par': 4, 'yardage': 303}, {'number': 17, 'par': 3, 'yardage': 206}, {'number': 18, 'par': 5, 'yardage': 597}]}]}"
11630794-9c9a-4b3d-b15f-ce85bad28315,Sanderson Farms Championship,stroke,8200000.0,,USD,,2023-10-05,2023-10-08,America/Chicago,,4.0,inprogress,-5.0,-5.0,2.0,"{'id': '6cad8490-72de-4df2-9d6a-ee1be88df338', 'first_name': 'Mackenzie', 'last_name': 'Hughes', 'height': 73, 'weight': 180, 'birthday': '1990-11-23', 'country': 'CANADA', 'residence': 'Dundas, ON, CAN', 'birth_place': 'Dundas, ON, CAN', 'college': 'Kent State', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'M.Hughes'}",,"{'id': '3d7993d0-7448-4670-b793-f7d7dfe03ed1', 'name': 'Country Club of Jackson', 'city': 'Jackson', 'state': 'MS', 'zipcode': '39211', 'country': 'USA', 'courses': [{'id': '75b8bafb-081b-4993-b27a-341771e34f47', 'name': 'Country Club of Jackson', 'yardage': 7461, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 411}, {'number': 2, 'par': 4, 'yardage': 418}, {'number': 3, 'par': 5, 'yardage': 591}, {'number': 4, 'par': 3, 'yardage': 181}, {'number': 5, 'par': 5, 'yardage': 612}, {'number': 6, 'par': 4, 'yardage': 482}, {'number': 7, 'par': 3, 'yardage': 214}, {'number': 8, 'par': 4, 'yardage': 403}, {'number': 9, 'par': 4, 'yardage': 421}, {'number': 10, 'par': 3, 'yardage': 223}, {'number': 11, 'par': 5, 'yardage': 554}, {'number': 12, 'par': 4, 'yardage': 449}, {'number': 13, 'par': 3, 'yardage': 168}, {'number': 14, 'par': 5, 'yardage': 584}, {'number': 15, 'par': 4, 'yardage': 330}, {'number': 16, 'par': 4, 'yardage': 479}, {'number': 17, 'par': 4, 'yardage': 436}, {'number': 18, 'par': 4, 'yardage': 505}]}]}"
693585bf-7e97-4179-83d6-ee3c512d22cf,Shriners Children's Open,stroke,8400000.0,,USD,,2023-10-12,2023-10-15,America/Los_Angeles,,4.0,created,,,,"{'id': 'aca3420a-9ed0-444d-b214-f831561f7c71', 'first_name': 'Tom', 'last_name': 'Kim', 'height': 72, 'birthday': '2002-06-21', 'country': 'SOUTH KOREA', 'residence': 'Dallas, TX, USA', 'birth_place': 'Seoul,, KOR', 'turned_pro': 2018, 'handedness': 'R', 'abbr_name': 'T.Kim'}",,"{'id': '4743d27b-678f-496f-a6b3-b90549955a14', 'name': 'TPC Summerlin', 'city': 'Las Vegas', 'state': 'NV', 'zipcode': '89134', 'country': 'USA', 'courses': [{'id': '293f93d0-6730-4081-a3e8-d9949c4db05b', 'name': 'TPC Summerlin ', 'yardage': 7255, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 408}, {'number': 2, 'par': 4, 'yardage': 469}, {'number': 3, 'par': 4, 'yardage': 492}, {'number': 4, 'par': 4, 'yardage': 450}, {'number': 5, 'par': 3, 'yardage': 197}, {'number': 6, 'par': 4, 'yardage': 430}, {'number': 7, 'par': 4, 'yardage': 382}, {'number': 8, 'par': 3, 'yardage': 239}, {'number': 9, 'par': 5, 'yardage': 563}, {'number': 10, 'par': 4, 'yardage': 420}, {'number': 11, 'par': 4, 'yardage': 448}, {'number': 12, 'par': 4, 'yardage': 442}, {'number': 13, 'par': 5, 'yardage': 606}, {'number': 14, 'par': 3, 'yardage': 168}, {'number': 15, 'par': 4, 'yardage': 341}, {'number': 16, 'par': 5, 'yardage': 560}, {'number': 17, 'par': 3, 'yardage': 196}, {'number': 18, 'par': 4, 'yardage': 444}]}]}"
231bafc7-b92c-49f8-ab5a-f3c705ae33b8,ZOZO CHAMPIONSHIP,stroke,8500000.0,,USD,,2023-10-19,2023-10-22,Asia/Tokyo,,,scheduled,,,,"{'id': '0b5d3fd6-e3ec-4efd-8743-60db44c87425', 'first_name': 'Keegan', 'last_name': 'Bradley', 'height': 75, 'weight': 190, 'birthday': '1986-06-07', 'country': 'UNITED STATES', 'residence': 'Jupiter, FL, USA', 'birth_place': 'Woodstock, VT, USA', 'college': ""St. John's"", 'turned_pro': 2008, 'handedness': 'R', 'abbr_name': 'K.Bradley'}",,"{'id': 'b2efd1bd-12e5-4dd2-941d-ba9f86f4fd78', 'name': 'Accordia Golf Narashino Country Club', 'city': 'Chiba', 'country': 'JPN', 'courses': [{'id': 'b5472441-c89d-4afb-a793-7df1cd7710cd', 'name': 'Accordia Golf Narashino Country Club', 'yardage': 7041, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 405}, {'number': 2, 'par': 4, 'yardage': 363}, {'number': 3, 'par': 3, 'yardage': 180}, {'number': 4, 'par': 4, 'yardage': 505}, {'number': 5, 'par': 3, 'yardage': 191}, {'number': 6, 'par': 5, 'yardage': 587}, {'number': 7, 'par': 3, 'yardage': 167}, {'number': 8, 'par': 4, 'yardage': 395}, {'number': 9, 'par': 4, 'yardage': 486}, {'number': 10, 'par': 4, 'yardage': 376}, {'number': 11, 'par': 4, 'yardage': 486}, {'number': 12, 'par': 4, 'yardage': 490}, {'number': 13, 'par': 3, 'yardage': 141}, {'number': 14, 'par': 5, 'yardage': 608}, {'number': 15, 'par': 4, 'yardage': 425}, {'number': 16, 'par': 3, 'yardage': 183}, {'number': 17, 'par': 4, 'yardage': 491}, {'number': 18, 'par': 5, 'yardage': 562}]}]}"
e5256713-6bc3-468f-bba9-dc37e7d3f9c6,World Wide Technology Championship,stroke,8200000.0,,USD,,2023-11-02,2023-11-05,Mexico/BajaSur,,,scheduled,,,,"{'id': 'd8a9ce2c-9bdf-4e54-b53e-58692a1f4d59', 'first_name': 'Russell', 'last_name': 'Henley', 'height': 72, 'weight': 180, 'birthday': '1989-04-12', 'country': 'UNITED STATES', 'residence': 'Daniel Island, SC, USA', 'birth_place': 'Macon, GA, USA', 'college': 'Georgia', 'turned_pro': 2011, 'handedness': 'R', 'abbr_name': 'R.Henley'}",,"{'id': '6a3d2d17-3412-4251-95fe-b3fff4a90cb9', 'name': 'El Cardonal at Diamante', 'city': 'Cabo San Lucas', 'zipcode': '23473', 'country': 'MEX', 'courses': [{'id': '440c73b7-96a3-493b-aca1-ad24c158e1ad', 'name': 'El Cardonal Golf Course', 'yardage': 7363, 'par': 72, 'holes': [{'number': 1, 'par': 5, 'yardage': 541}, {'number': 2, 'par': 3, 'yardage': 208}, {'number': 3, 'par': 4, 'yardage': 351}, {'number': 4, 'par': 4, 'yardage': 483}, {'number': 5, 'par': 4, 'yardage': 438}, {'number': 6, 'par': 5, 'yardage': 601}, {'number': 7, 'par': 4, 'yardage': 489}, {'number': 8, 'par': 4, 'yardage': 474}, {'number': 9, 'par': 3, 'yardage': 200}, {'number': 10, 'par': 4, 'yardage': 344}, {'number': 11, 'par': 3, 'yardage': 189}, {'number': 12, 'par': 4, 'yardage': 401}, {'number': 13, 'par': 4, 'yardage': 475}, {'number': 14, 'par': 5, 'yardage': 554}, {'number': 15, 'par': 4, 'yardage': 462}, {'number': 16, 'par': 3, 'yardage': 154}, {'number': 17, 'par': 4, 'yardage': 462}, {'number': 18, 'par': 5, 'yardage': 537}]}]}"
